fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_frozen_p4,eegconformer_narrowband_tuned,NLL,9,0.635740229728982,0.4913880203279393,0.14435220940104265,2,0.12890625,0.00390625,0.17097039473684209
cbramod_frozen_p2,eegconformer_narrowband_tuned,NLL,9,0.6349787701012485,0.4913880203279393,0.1435907497733092,3,0.1640625,0.00390625,0.20671875
cbramod_finetune_sel,eegconformer_broadband_tuned,NLL,9,0.42287225148596114,0.4998850398720823,-0.07701278838612116,6,0.359375,0.00390625,0.42122093023255813
cbramod_finetune_sel,eegconformer_narrowband_tuned,NLL,9,0.42287225148596114,0.4913880203279393,-0.06851576884197819,5,0.42578125,0.00390625,0.49445564516129037
cbramod_finetune_sel,shallow_convnet_narrowband_tuned,NLL,9,0.42287225148596114,0.4612005376139193,-0.03832828612795816,4,0.5703125,0.00390625,0.6532670454545455
cbramod_finetune_sel,shallow_convnet_broadband_tuned,NLL,9,0.42287225148596114,0.3945662934699822,0.028305958015978936,4,0.65234375,0.00390625,0.7404983108108107
cbramod_finetune_sel,atcnet_broadband_tuned,NLL,9,0.42287225148596114,0.41948355989722574,0.0033886915887353375,4,0.734375,0.00390625,0.8011363636363635
cbramod_finetune_sel,baseline,NLL,9,0.42287225148596114,0.4252223158132251,-0.002350064327263942,4,0.734375,0.00390625,0.8011363636363635
cbramod_finetune_sel,shallow_convnet_broadband,NLL,9,0.42287225148596114,0.39057138403309355,0.03230086745286759,4,0.734375,0.00390625,0.8011363636363635
cbramod_finetune_sel,atcnet_narrowband_tuned,NLL,9,0.42287225148596114,0.4396986983774466,-0.016826446891485443,5,0.8203125,0.00390625,0.8649320083682009
cbramod_finetune_sel,seed_ensemble,NLL,9,0.42287225148596114,0.427631847628555,-0.00475959614259387,4,1.0,0.00390625,1.0
cbramod_frozen_p2,atcnet_broadband_tuned,accuracy,9,0.6180059523809524,0.8457837301587302,-0.22777777777777775,0,0.00390625,0.00390625,0.01348458904109589
cbramod_frozen_p2,eegconformer_broadband_tuned,accuracy,9,0.6180059523809524,0.7981150793650793,-0.18010912698412695,0,0.00390625,0.00390625,0.01348458904109589
cbramod_frozen_p4,atcnet_broadband_tuned,accuracy,9,0.6263392857142858,0.8457837301587302,-0.21944444444444444,0,0.00390625,0.00390625,0.01348458904109589
cbramod_frozen_p4,eegconformer_broadband_tuned,accuracy,9,0.6263392857142858,0.7981150793650793,-0.17177579365079365,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,atcnet_broadband_tuned,accuracy,9,0.6020833333333333,0.8457837301587302,-0.24370039682539682,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,atcnet_narrowband_tuned,accuracy,9,0.6020833333333333,0.7970238095238096,-0.19494047619047616,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,baseline,accuracy,9,0.6020833333333333,0.786607142857143,-0.18452380952380953,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,eegconformer_broadband_tuned,accuracy,9,0.6020833333333333,0.7981150793650793,-0.19603174603174603,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,eegconformer_narrowband_tuned,accuracy,9,0.6020833333333333,0.7975694444444444,-0.1954861111111111,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,seed_ensemble,accuracy,9,0.6020833333333333,0.7865575396825396,-0.18447420634920633,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,shallow_convnet_broadband,accuracy,9,0.6020833333333333,0.8196924603174602,-0.21760912698412702,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,shallow_convnet_broadband_tuned,accuracy,9,0.6020833333333333,0.8184523809523809,-0.21636904761904763,0,0.00390625,0.00390625,0.01348458904109589
cbramod_loso,shallow_convnet_narrowband_tuned,accuracy,9,0.6020833333333333,0.783531746031746,-0.1814484126984127,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,atcnet_broadband_tuned,accuracy,9,0.5453373015873015,0.8457837301587302,-0.30044642857142856,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,atcnet_narrowband_tuned,accuracy,9,0.5453373015873015,0.7970238095238096,-0.251686507936508,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,baseline,accuracy,9,0.5453373015873015,0.786607142857143,-0.2412698412698413,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,eegconformer_broadband_tuned,accuracy,9,0.5453373015873015,0.7981150793650793,-0.25277777777777777,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,eegconformer_narrowband_tuned,accuracy,9,0.5453373015873015,0.7975694444444444,-0.25223214285714285,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,seed_ensemble,accuracy,9,0.5453373015873015,0.7865575396825396,-0.2412202380952381,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,shallow_convnet_broadband,accuracy,9,0.5453373015873015,0.8196924603174602,-0.2743551587301587,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,shallow_convnet_broadband_tuned,accuracy,9,0.5453373015873015,0.8184523809523809,-0.2731150793650794,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p2,shallow_convnet_narrowband_tuned,accuracy,9,0.5453373015873015,0.783531746031746,-0.23819444444444443,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,atcnet_broadband_tuned,accuracy,9,0.5476190476190477,0.8457837301587302,-0.29816468253968254,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,atcnet_narrowband_tuned,accuracy,9,0.5476190476190477,0.7970238095238096,-0.24940476190476188,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,baseline,accuracy,9,0.5476190476190477,0.786607142857143,-0.23898809523809522,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,eegconformer_broadband_tuned,accuracy,9,0.5476190476190477,0.7981150793650793,-0.25049603174603174,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,eegconformer_narrowband_tuned,accuracy,9,0.5476190476190477,0.7975694444444444,-0.24995039682539685,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,seed_ensemble,accuracy,9,0.5476190476190477,0.7865575396825396,-0.23893849206349208,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,shallow_convnet_broadband,accuracy,9,0.5476190476190477,0.8196924603174602,-0.27207341269841273,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,shallow_convnet_broadband_tuned,accuracy,9,0.5476190476190477,0.8184523809523809,-0.2708333333333333,0,0.00390625,0.00390625,0.01348458904109589
labram_frozen_p4,shallow_convnet_narrowband_tuned,accuracy,9,0.5476190476190477,0.783531746031746,-0.23591269841269843,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,atcnet_broadband_tuned,accuracy,9,0.5358630952380952,0.8457837301587302,-0.30992063492063493,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,atcnet_narrowband_tuned,accuracy,9,0.5358630952380952,0.7970238095238096,-0.2611607142857143,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,baseline,accuracy,9,0.5358630952380952,0.786607142857143,-0.25074404761904767,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,eegconformer_broadband_tuned,accuracy,9,0.5358630952380952,0.7981150793650793,-0.2622519841269841,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,eegconformer_narrowband_tuned,accuracy,9,0.5358630952380952,0.7975694444444444,-0.26170634920634916,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,seed_ensemble,accuracy,9,0.5358630952380952,0.7865575396825396,-0.2506944444444444,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,shallow_convnet_broadband,accuracy,9,0.5358630952380952,0.8196924603174602,-0.28382936507936507,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,shallow_convnet_broadband_tuned,accuracy,9,0.5358630952380952,0.8184523809523809,-0.2825892857142857,0,0.00390625,0.00390625,0.01348458904109589
labram_loso,shallow_convnet_narrowband_tuned,accuracy,9,0.5358630952380952,0.783531746031746,-0.24766865079365077,0,0.00390625,0.00390625,0.01348458904109589
cbramod_frozen_p2,shallow_convnet_broadband_tuned,accuracy,9,0.6180059523809524,0.8184523809523809,-0.20044642857142858,1,0.0078125,0.00390625,0.0205078125
cbramod_frozen_p4,shallow_convnet_broadband_tuned,accuracy,9,0.6263392857142858,0.8184523809523809,-0.19211309523809528,1,0.0078125,0.00390625,0.0205078125
cbramod_frozen_p2,shallow_convnet_broadband,accuracy,9,0.6180059523809524,0.8196924603174602,-0.20168650793650794,1,0.01171875,0.00390625,0.027859669811320754
cbramod_frozen_p4,shallow_convnet_broadband,accuracy,9,0.6263392857142858,0.8196924603174602,-0.19335317460317464,1,0.01171875,0.00390625,0.027859669811320754
cbramod_frozen_p4,atcnet_narrowband_tuned,accuracy,9,0.6263392857142858,0.7970238095238096,-0.17068452380952384,1,0.02734375,0.00390625,0.05029653284671533
cbramod_frozen_p4,baseline,accuracy,9,0.6263392857142858,0.786607142857143,-0.16026785714285718,1,0.02734375,0.00390625,0.05029653284671533
cbramod_frozen_p4,eegconformer_narrowband_tuned,accuracy,9,0.6263392857142858,0.7975694444444444,-0.17123015873015873,1,0.02734375,0.00390625,0.05029653284671533
cbramod_frozen_p2,atcnet_narrowband_tuned,accuracy,9,0.6180059523809524,0.7970238095238096,-0.17901785714285717,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p2,baseline,accuracy,9,0.6180059523809524,0.786607142857143,-0.1686011904761905,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p2,eegconformer_narrowband_tuned,accuracy,9,0.6180059523809524,0.7975694444444444,-0.1795634920634921,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p2,seed_ensemble,accuracy,9,0.6180059523809524,0.7865575396825396,-0.1685515873015873,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p2,shallow_convnet_narrowband_tuned,accuracy,9,0.6180059523809524,0.783531746031746,-0.16552579365079365,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p4,seed_ensemble,accuracy,9,0.6263392857142858,0.7865575396825396,-0.16021825396825395,1,0.0390625,0.00390625,0.060391104294478526
cbramod_frozen_p4,shallow_convnet_narrowband_tuned,accuracy,9,0.6263392857142858,0.783531746031746,-0.15719246031746031,1,0.0390625,0.00390625,0.060391104294478526
cbramod_finetune_sel,atcnet_broadband_tuned,accuracy,9,0.8084821428571429,0.8457837301587302,-0.03730158730158728,2,0.07421875,0.00390625,0.10566737288135593
cbramod_finetune_sel,eegconformer_broadband_tuned,accuracy,9,0.8084821428571429,0.7981150793650793,0.01036706349206351,4,0.8203125,0.00390625,0.8649320083682009
cbramod_finetune_sel,shallow_convnet_broadband,accuracy,9,0.8084821428571429,0.8196924603174602,-0.011210317460317457,3,0.8203125,0.00390625,0.8649320083682009
cbramod_finetune_sel,shallow_convnet_broadband_tuned,accuracy,9,0.8084821428571429,0.8184523809523809,-0.009970238095238091,3,0.8203125,0.00390625,0.8649320083682009
cbramod_finetune_sel,shallow_convnet_narrowband_tuned,accuracy,9,0.8084821428571429,0.783531746031746,0.02495039682539684,3,0.91015625,0.00390625,0.9438657407407407
cbramod_finetune_sel,atcnet_narrowband_tuned,accuracy,9,0.8084821428571429,0.7970238095238096,0.011458333333333336,3,1.0,0.00390625,1.0
cbramod_finetune_sel,baseline,accuracy,9,0.8084821428571429,0.786607142857143,0.02187499999999999,4,1.0,0.00390625,1.0
cbramod_finetune_sel,eegconformer_narrowband_tuned,accuracy,9,0.8084821428571429,0.7975694444444444,0.01091269841269841,3,1.0,0.00390625,1.0
cbramod_finetune_sel,seed_ensemble,accuracy,9,0.8084821428571429,0.7865575396825396,0.021924603174603194,3,1.0,0.00390625,1.0
