fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
cbramod_loso,eegconformer_broadband_tuned,ECE,9,0.11579948490685976,0.10721575034845986,0.008583734558399891,4,0.49609375,0.00390625,0.535659509202454
labram_finetune_sel,seed_ensemble,ECE,9,0.09757007898405178,0.08285633887162763,0.01471374011242414,4,0.49609375,0.00390625,0.535659509202454
labram_finetune_sel,shallow_convnet_narrowband_tuned,ECE,9,0.09757007898405178,0.13553891677934563,-0.03796883779529387,5,0.49609375,0.00390625,0.535659509202454
labram_frozen_p2,baseline,ECE,9,0.08738035015600706,0.08079971224877253,0.006580637907234535,3,0.49609375,0.00390625,0.535659509202454
cbramod_finetune_sel,shallow_convnet_broadband_ica_tuned,ECE,9,0.12361368523311393,0.11339024909536229,0.010223436137751665,3,0.5703125,0.00390625,0.6064954682779456
cbramod_frozen_p2,eegconformer_narrowband_tuned,ECE,9,0.10304608934702114,0.13419929164475905,-0.03115320229773792,5,0.5703125,0.00390625,0.6064954682779456
labram_finetune_sel,baseline,ECE,9,0.09757007898405178,0.08079971224877253,0.016770366735279246,5,0.5703125,0.00390625,0.6064954682779456
labram_loso,seed_ensemble,ECE,9,0.08401199656687484,0.08285633887162763,0.0011556576952472053,7,0.5703125,0.00390625,0.6064954682779456
labram_loso,shallow_convnet_broadband,ECE,9,0.08401199656687484,0.09413031393384992,-0.01011831736697508,5,0.5703125,0.00390625,0.6064954682779456
cbramod_frozen_p4,shallow_convnet_broadband_tuned,ECE,9,0.10785974046208777,0.10077250045619586,0.007087240005891911,4,0.65234375,0.00390625,0.6875000000000001
labram_frozen_p4,atcnet_broadband_tuned,ECE,9,0.09335862285106107,0.10620747598642806,-0.01284885313536699,5,0.65234375,0.00390625,0.6875000000000001
labram_frozen_p4,baseline,ECE,9,0.09335862285106107,0.08079971224877253,0.01255891060228855,3,0.65234375,0.00390625,0.6875000000000001
cbramod_frozen_p2,shallow_convnet_broadband_ica_tuned,ECE,9,0.10304608934702114,0.11339024909536229,-0.010344159748341132,4,0.734375,0.00390625,0.7602941176470589
labram_finetune_sel,shallow_convnet_broadband_ica_tuned,ECE,9,0.09757007898405178,0.11339024909536229,-0.015820170111310497,5,0.734375,0.00390625,0.7602941176470589
labram_finetune_sel,shallow_convnet_broadband_tuned,ECE,9,0.09757007898405178,0.10077250045619586,-0.0032024214721440895,5,0.734375,0.00390625,0.7602941176470589
labram_frozen_p4,seed_ensemble,ECE,9,0.09335862285106107,0.08285633887162763,0.010502283979433445,4,0.734375,0.00390625,0.7602941176470589
labram_frozen_p4,shallow_convnet_broadband_ica_tuned,ECE,9,0.09335862285106107,0.11339024909536229,-0.0200316262443012,4,0.734375,0.00390625,0.7602941176470589
labram_loso,baseline,ECE,9,0.08401199656687484,0.08079971224877253,0.0032122843181023103,3,0.734375,0.00390625,0.7602941176470589
cbramod_frozen_p2,shallow_convnet_broadband_tuned,ECE,9,0.10304608934702114,0.10077250045619586,0.0022735888908252786,4,0.8203125,0.00390625,0.844298245614035
cbramod_frozen_p4,shallow_convnet_narrowband_tuned,ECE,9,0.10785974046208777,0.13553891677934563,-0.027679176317257873,5,0.8203125,0.00390625,0.844298245614035
