dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BCI IV-2a,4,augmentation,Augmentation,0.6,0.5534179081810194,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7941176470588235,0.20588235294117646,0.7326388888888888,0.8056872037914692,0.1943127962085308,211,0.7152777777777778,0.6517091894202369,0.6933463514980538,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,augmentation,Augmentation,0.8,0.48172399940033256,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.7391304347826086,0.2608695652173913,0.8472222222222222,0.7663934426229508,0.2336065573770492,244,0.7152777777777778,0.6517091894202369,0.6933463514980538,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,augmentation,Augmentation,0.9,0.4539172905132427,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.7115384615384616,0.28846153846153844,0.8784722222222222,0.7509881422924901,0.2490118577075099,253,0.7152777777777778,0.6517091894202369,0.6933463514980538,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,baseline,Baseline,0.4,0.7089977834038519,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8260869565217391,0.17391304347826086,0.4409722222222222,0.889763779527559,0.11023622047244094,127,0.6840277777777778,0.6421244586695043,0.6798716375741758,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,baseline,Baseline,0.6,0.5776230640413008,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7647058823529411,0.23529411764705882,0.6840277777777778,0.8071065989847716,0.19289340101522842,197,0.6840277777777778,0.6421244586695043,0.6798716375741758,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,baseline,Baseline,0.8,0.49759301913971465,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6956521739130435,0.30434782608695654,0.8020833333333334,0.7575757575757576,0.24242424242424243,231,0.6840277777777778,0.6421244586695043,0.6798716375741758,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,baseline,Baseline,0.9,0.43896094291628107,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6538461538461539,0.34615384615384615,0.8888888888888888,0.73828125,0.26171875,256,0.6840277777777778,0.6421244586695043,0.6798716375741758,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,brier_loss,brier_loss,0.4,0.7035934250400205,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8260869565217391,0.17391304347826086,0.4652777777777778,0.8656716417910447,0.13432835820895522,134,0.6875,0.6442436909829051,0.6821017245397358,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,brier_loss,brier_loss,0.6,0.5954980351228413,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7647058823529411,0.23529411764705882,0.6493055555555556,0.8235294117647058,0.17647058823529413,187,0.6875,0.6442436909829051,0.6821017245397358,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,brier_loss,brier_loss,0.8,0.5045173093003436,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6956521739130435,0.30434782608695654,0.7951388888888888,0.7641921397379913,0.23580786026200873,229,0.6875,0.6442436909829051,0.6821017245397358,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,brier_loss,brier_loss,0.9,0.4445795350584457,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6730769230769231,0.3269230769230769,0.8854166666666666,0.7450980392156863,0.2549019607843137,255,0.6875,0.6442436909829051,0.6821017245397358,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_checkpoint,calibration_checkpoint,0.4,0.6838818890434785,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.6956521739130435,0.30434782608695654,0.4097222222222222,0.8813559322033898,0.11864406779661017,118,0.6805555555555556,0.6184822564788348,0.6454524740831863,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_checkpoint,calibration_checkpoint,0.6,0.5440480668541188,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.6764705882352942,0.3235294117647059,0.6597222222222222,0.8052631578947368,0.19473684210526315,190,0.6805555555555556,0.6184822564788348,0.6454524740831863,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_checkpoint,calibration_checkpoint,0.8,0.472607432915629,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6739130434782609,0.32608695652173914,0.8125,0.7393162393162394,0.2606837606837607,234,0.6805555555555556,0.6184822564788348,0.6454524740831863,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_checkpoint,calibration_checkpoint,0.9,0.41756391525268555,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6730769230769231,0.3269230769230769,0.9236111111111112,0.7180451127819549,0.2819548872180451,266,0.6805555555555556,0.6184822564788348,0.6454524740831863,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_grid,calibration_grid,0.4,0.6842236633561793,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.9130434782608695,0.08695652173913043,0.4513888888888889,0.7769230769230769,0.2230769230769231,130,0.6840277777777778,0.6320902025729268,0.6666090839805359,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_grid,calibration_grid,0.6,0.5633363660797138,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.8529411764705882,0.14705882352941177,0.6805555555555556,0.7908163265306123,0.20918367346938777,196,0.6840277777777778,0.6320902025729268,0.6666090839805359,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_grid,calibration_grid,0.8,0.4493444561958313,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.7391304347826086,0.2608695652173913,0.8819444444444444,0.7244094488188977,0.2755905511811024,254,0.6840277777777778,0.6320902025729268,0.6666090839805359,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,calibration_grid,calibration_grid,0.9,0.40703995400428616,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6923076923076923,0.3076923076923077,0.9340277777777778,0.6988847583643123,0.30111524163568776,269,0.6840277777777778,0.6320902025729268,0.6666090839805359,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,crop_aggregation,crop_aggregation,0.4,0.72610019826032,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8260869565217391,0.17391304347826086,0.4444444444444444,0.875,0.125,128,0.6875,0.648072576746487,0.689355830056938,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,crop_aggregation,crop_aggregation,0.6,0.5802415652591106,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7647058823529411,0.23529411764705882,0.6875,0.8080808080808081,0.1919191919191919,198,0.6875,0.648072576746487,0.689355830056938,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,crop_aggregation,crop_aggregation,0.8,0.4961593077159031,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6956521739130435,0.30434782608695654,0.8263888888888888,0.7521008403361344,0.24789915966386555,238,0.6875,0.648072576746487,0.689355830056938,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,crop_aggregation,crop_aggregation,0.9,0.44174530279365737,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6730769230769231,0.3269230769230769,0.8958333333333334,0.7325581395348837,0.26744186046511625,258,0.6875,0.648072576746487,0.689355830056938,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,seed_ensemble,Seed ensemble,0.4,0.6986720770201706,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8695652173913043,0.13043478260869565,0.4583333333333333,0.9090909090909091,0.09090909090909091,132,0.71875,0.649289032708388,0.6839991694427536,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,seed_ensemble,Seed ensemble,0.6,0.5513510765658812,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7647058823529411,0.23529411764705882,0.7430555555555556,0.7710280373831776,0.22897196261682243,214,0.71875,0.649289032708388,0.6839991694427536,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,seed_ensemble,Seed ensemble,0.8,0.5065290984496001,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6956521739130435,0.30434782608695654,0.8263888888888888,0.7647058823529411,0.23529411764705882,238,0.71875,0.649289032708388,0.6839991694427536,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,seed_ensemble,Seed ensemble,0.9,0.47117405778785004,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6923076923076923,0.3076923076923077,0.8715277777777778,0.7569721115537849,0.24302788844621515,251,0.71875,0.649289032708388,0.6839991694427536,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,stronger_teacher,stronger_teacher,0.4,0.3459895525426451,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.34782608695652173,0.6521739130434783,0.9965277777777778,0.25435540069686413,0.7456445993031359,287,0.2534722222222222,0.3441811584367039,0.3884740202688142,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,stronger_teacher,stronger_teacher,0.6,0.3316207528114319,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.4411764705882353,0.5588235294117647,1.0,0.2534722222222222,0.7465277777777778,288,0.2534722222222222,0.3441811584367039,0.3884740202688142,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,stronger_teacher,stronger_teacher,0.8,0.3185492503426857,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.5,0.5,1.0,0.2534722222222222,0.7465277777777778,288,0.2534722222222222,0.3441811584367039,0.3884740202688142,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,stronger_teacher,stronger_teacher,0.9,0.29726335849260327,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.46153846153846156,0.5384615384615384,1.0,0.2534722222222222,0.7465277777777778,288,0.2534722222222222,0.3441811584367039,0.3884740202688142,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,swa_ema,swa_ema,0.4,0.711332380771637,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.7391304347826086,0.2608695652173913,0.375,0.8703703703703703,0.12962962962962962,108,0.6840277777777778,0.6260269789951054,0.648429444579714,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,swa_ema,swa_ema,0.6,0.5649269223213196,validation_confidence_quantile,validation,False,validation_selected_threshold,0.5862068965517241,0.7352941176470589,0.2647058823529412,0.625,0.8,0.2,180,0.6840277777777778,0.6260269789951054,0.648429444579714,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,swa_ema,swa_ema,0.8,0.46050587124934095,validation_confidence_quantile,validation,False,validation_selected_threshold,0.7931034482758621,0.6521739130434783,0.34782608695652173,0.84375,0.7366255144032922,0.26337448559670784,243,0.6840277777777778,0.6260269789951054,0.648429444579714,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,swa_ema,swa_ema,0.9,0.4051783024493113,validation_confidence_quantile,validation,False,validation_selected_threshold,0.896551724137931,0.6538461538461539,0.34615384615384615,0.9548611111111112,0.6981818181818182,0.3018181818181818,275,0.6840277777777778,0.6260269789951054,0.648429444579714,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
BCI IV-2a,4,teacher_student_mixture,Teacher/student,0.4,0.7089977834038519,validation_confidence_quantile,validation,False,validation_selected_threshold,0.39655172413793105,0.8260869565217391,0.17391304347826086,0.4409722222222222,0.889763779527559,0.11023622047244094,127,0.6840277777777778,0.6421244586695043,0.6798716375741758,results/calibration_workflow/probabilities/validation_only_selection_bci4_2a_subject4_probabilities.npz
